Fartøy;Dag;Måned;År;LenkeNr;Posisjon Latitude;Posisjon Longitude;Omr.-nr.;Lok.- nr.;Fiskedyp Min (favn);Fiskedyp Max (favn);Antall garn i lenken;Lengde per garn;Total garnlengde (meter);Ståtid (timer);Liter rårogn;Nøyaktighet kjeks;Ant. Kjeks;Nøyaktighet kall;Ant. kall;Bifangst totalt skarv;Bifangst totalt teist;Bifangst andre arter;Art 1 sjøpattedyr;Antall 1 sjøpattedyr;Art 2 sjøpattedyr;Antall 2 sjøpattedyr
Tøtta;14;5;2 012;1;7109,76;2535,59;4;26;7;-99;-99;-99;440;72;10;-99;26;-99;0;0;3;0;-99;-99;-99;-99
Tøtta;14;5;2 012;2;7109,93;2536,14;4;26;8;-99;-99;-99;440;72;7;-99;19;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;14;5;2 012;3;7109,97;2536,24;4;26;6;-99;-99;-99;440;72;15;-99;35;-99;0;1;0;0;-99;-99;-99;-99
Tøtta;14;5;2 012;4;7110.14;2536.92;4;26;9;-99;-99;-99;440;72;11;-99;29;-99;0;1;0;0;-99;-99;-99;-99
Tøtta;14;5;2 012;5;7110.27;2537,54;4;26;9;-99;-99;-99;440;72;25;-99;50;-99;1;0;4;0;-99;-99;-99;-99
Tøtta;14;5;2 012;6;7110,15;2535,19;4;26;8;-99;-99;-99;440;72;9;-99;21;-99;0;0;2;0;-99;-99;-99;-99
Tøtta;14;5;2 012;7;7110,17;2535,64;4;26;10;-99;-99;-99;440;72;15;-99;30;-99;0;0;1;0;-99;-99;-99;-99
Tøtta;14;5;2 012;8;7110,33;2539,04;4;26;11;-99;-99;-99;440;72;19;-99;39;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;16;5;2 012;9;7110,36;2540,61;4;26;5;-99;-99;-99;440;72;1;-99;2;-99;0;0;1;0;-99;-99;-99;-99
Tøtta;16;5;2 012;10;7110,47;2540,68;4;26;8;-99;-99;-99;440;72;25;-99;51;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;16;5;2 012;11;7110,54;2540,78;4;26;8;-99;-99;-99;440;72;23;-99;46;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;16;5;2 012;12;7110,70;2540,84;4;26;8;-99;-99;-99;440;72;2;-99;4;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;16;5;2 012;13;7110,39;2540,27;4;26;7;-99;-99;-99;440;72;8;-99;15;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;16;5;2 012;13;-99;-99;4;26;10;-99;-99;-99;440;72;18;-99;32;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;16;5;2 012;14;-99;-99;4;26;10;-99;-99;-99;440;72;15;-99;29;-99;3;0;3;0;-99;-99;-99;-99
Tøtta;16;5;2 012;15;-99;-99;4;26;8;-99;-99;-99;440;72;21;-99;39;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;16;5;2 012;16;-99;-99;4;26;12;-99;-99;-99;440;72;22;-99;40;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;17;5;2 012;6;7109,45;2548,18;4;26;6;-99;-99;-99;440;24;8;-99;14;-99;0;0;0;1;-99;-99;-99;-99
Tøtta;17;5;2 012;7;7109,60;2548,71;4;26;7;-99;-99;-99;440;24;13;-99;23;-99;0;0;1;0;-99;-99;-99;-99
Tøtta;17;5;2 012;8;7109,77;2549,14;4;26;9;-99;-99;-99;440;24;6;-99;11;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;18;5;2 012;1;7107,99;2547,36;4;26;9;-99;-99;-99;440;48;12;-99;24;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;18;5;2 012;2;7108,22;2547,70;4;26;10;-99;-99;-99;440;48;14;-99;21;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;18;5;2 012;3;7108,47;2547,70;4;26;12;-99;-99;-99;440;48;8;-99;17;-99;1;0;1;0;-99;-99;-99;-99
Tøtta;18;5;2 012;4;7110,36;2540,60;4;26;7;-99;-99;-99;440;48;60;-99;107;-99;4;0;0;0;-99;-99;-99;-99
Tøtta;18;5;2 012;5;7110,61;2540,69;4;26;7;-99;-99;-99;440;48;24;-99;58;-99;1;0;1;0;-99;-99;-99;-99
Tøtta;18;5;2 012;6;7109,46;2543,43;4;26;8;-99;-99;-99;440;48;7;-99;11;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;18;5;2 012;7;7109,63;2543,80;4;26;12;-99;-99;-99;440;48;2;-99;4;-99;0;0;1;0;-99;-99;-99;-99
Tøtta;19;5;2 012;9;7110,36;2540,61;4;26;5;-99;-99;-99;440;72;8;-99;15;-99;1;0;0;1;-99;-99;-99;-99
Tøtta;19;5;2 012;10;7110,47;2540,61;4;26;8;-99;-99;-99;440;72;11;-99;19;-99;2;0;0;1;-99;-99;-99;-99
Tøtta;19;5;2 012;11;7110,54;2540,78;4;26;8;-99;-99;-99;440;72;9;-99;17;-99;1;0;0;1;-99;-99;-99;-99
Tøtta;19;5;2 012;12;7110,70;2540,84;4;26;8;-99;-99;-99;440;72;14;-99;27;-99;1;0;0;1;-99;-99;-99;-99
Tøtta;21;5;2 012;9;7110,36;2540,61;4;26;5;-99;-99;-99;440;48;9;-99;17;-99;3;0;0;1;-99;-99;-99;-99
Tøtta;21;5;2 012;10;7110,47;2540,61;4;26;8;-99;-99;-99;440;48;11;-99;19;-99;1;0;0;4;-99;-99;-99;-99
Tøtta;21;5;2 012;11;7110,54;2540,78;4;26;8;-99;-99;-99;440;48;18;-99;34;-99;0;0;0;2;-99;-99;-99;-99
Tøtta;21;5;2 012;12;7110,70;2540,84;4;26;8;-99;-99;-99;440;48;7;-99;11;-99;4;0;0;1;-99;-99;-99;-99
Tøtta;24;5;2 012;1;7106,50;2602,46;3;10;8;-99;-99;-99;440;48;30;-99;58;-99;1;0;0;1;-99;-99;-99;-99
Tøtta;24;5;2 012;2;7106,28;2602,10;3;10;9;-99;-99;-99;440;48;24;-99;42;-99;3;1;0;0;-99;-99;-99;-99
Tøtta;24;5;2 012;3;7106,06;2601,74;3;10;8;-99;-99;-99;440;48;36;-99;58;-99;1;0;0;1;-99;-99;-99;-99
Tøtta;24;5;2 012;4;7105,09;2601,23;3;10;7;-99;-99;-99;440;48;17;-99;31;-99;0;0;1;0;-99;-99;-99;-99
Tøtta;24;5;2 012;5;7105,38;2559,93;3;10;8;-99;-99;-99;440;48;20;-99;39;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;24;5;2 012;6;7105,15;2359,58;3;10;7;-99;-99;-99;440;48;19;-99;31;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;24;5;2 012;7;7104,95;2559,09;3;10;5;-99;-99;-99;440;48;17;-99;28;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;26;5;2 012;1;-99;-99;3;10;8;-99;-99;-99;440;48;40;-99;75;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;26;5;2 012;2;-99;-99;3;10;6;-99;-99;-99;440;48;35;-99;55;-99;10;0;0;0;-99;-99;-99;-99
Tøtta;26;5;2 012;3;-99;-99;3;10;8;-99;-99;-99;440;48;60;-99;103;-99;11;0;2;0;-99;-99;-99;-99
Tøtta;26;5;2 012;4;-99;-99;3;10;7;-99;-99;-99;440;48;35;-99;55;-99;4;0;0;0;-99;-99;-99;-99
Tøtta;26;5;2 012;5;-99;-99;3;10;8;-99;-99;-99;440;48;45;-99;85;-99;5;0;0;0;-99;-99;-99;-99
Tøtta;26;5;2 012;6;-99;-99;3;10;8;-99;-99;-99;440;48;30;-99;71;-99;4;0;0;0;-99;-99;-99;-99
Tøtta;26;5;2 012;7;-99;-99;3;10;8;-99;-99;-99;440;48;60;-99;102;-99;8;0;0;0;-99;-99;-99;-99
Tøtta;26;5;2 012;8;-99;-99;3;10;5;-99;-99;-99;440;48;40;-99;73;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;27;5;2 012;9;-99;-99;3;10;6;-99;-99;-99;440;72;49;-99;87;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;27;5;2 012;10;-99;-99;3;10;6;-99;-99;-99;440;72;40;-99;77;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;27;5;2 012;11;-99;-99;3;10;6;-99;-99;-99;440;72;35;-99;71;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;27;5;2 012;12;-99;-99;3;10;6;-99;-99;-99;440;72;45;-99;82;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;29;5;2 012;5;-99;-99;3;10;8;-99;-99;-99;440;72;50;-99;87;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;29;5;2 012;6;-99;-99;3;10;8;-99;-99;-99;440;72;30;-99;50;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;29;5;2 012;7;-99;-99;3;10;8;-99;-99;-99;440;72;30;-99;58;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;29;5;2 012;8;-99;-99;3;10;8;-99;-99;-99;440;72;25;-99;53;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;29;5;2 012;1;-99;-99;3;10;6;-99;-99;-99;440;72;19;-99;39;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;29;5;2 012;4;-99;-99;3;10;7;-99;-99;-99;440;72;9;-99;14;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;31;5;2 012;9;-99;-99;3;10;8;-99;-99;-99;440;96;35;-99;60;-99;8;0;0;0;-99;-99;-99;-99
Tøtta;31;5;2 012;10;-99;-99;3;10;7;-99;-99;-99;440;96;45;-99;86;-99;9;0;0;0;-99;-99;-99;-99
Tøtta;31;5;2 012;11;-99;-99;3;10;6;-99;-99;-99;440;96;35;-99;69;-99;2;0;1;0;-99;-99;-99;-99
Tøtta;31;5;2 012;12;-99;-99;3;10;5;-99;-99;-99;440;96;25;-99;45;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;31;5;2 012;3;-99;-99;3;10;8;-99;-99;-99;440;96;35;-99;66;-99;3;0;2;0;-99;-99;-99;-99
Tøtta;31;5;2 012;2;-99;-99;3;10;8;-99;-99;-99;440;96;6;-99;12;-99;5;1;0;0;-99;-99;-99;-99
Tøtta;1;6;2 012;5;-99;-99;3;10;8;-99;-99;-99;440;72;15;-99;29;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;1;6;2 012;6;-99;-99;3;10;8;-99;-99;-99;440;72;19;-99;39;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;1;6;2 012;7;-99;-99;3;10;8;-99;-99;-99;440;72;12;-99;26;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;1;6;2 012;8;-99;-99;3;10;8;-99;-99;-99;440;72;11;-99;24;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;1;6;2 012;1;-99;-99;3;10;6;-99;-99;-99;440;72;10;-99;19;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;1;6;2 012;4;-99;-99;3;10;12;-99;-99;-99;440;72;9;-99;17;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;2;6;2 012;5;-99;-99;3;10;8;-99;-99;-99;440;24;4;-99;9;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;2;6;2 012;7;-99;-99;3;10;8;-99;-99;-99;440;24;6;-99;11;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;2;6;2 012;8;-99;-99;3;10;8;-99;-99;-99;440;24;9;-99;13;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;2;6;2 012;6;-99;-99;3;10;8;-99;-99;-99;440;24;10;-99;22;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;3;6;2 012;9;-99;-99;3;10;8;-99;-99;-99;440;72;9;-99;21;-99;1;0;1;0;-99;-99;-99;-99
Tøtta;3;6;2 012;10;-99;-99;3;10;8;-99;-99;-99;440;72;12;-99;25;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;3;6;2 012;11;-99;-99;3;10;7;-99;-99;-99;440;72;12;-99;24;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;3;6;2 012;12;-99;-99;3;10;7;-99;-99;-99;440;72;3;-99;7;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;4;6;2 012;2;-99;-99;3;10;8;-99;-99;-99;440;72;15;-99;30;-99;0;1;0;0;-99;-99;-99;-99
Tøtta;6;6;2 012;3;-99;-99;3;10;8;-99;-99;-99;440;96;24;-99;52;-99;5;0;0;0;-99;-99;-99;-99
Tøtta;6;6;2 012;1;-99;-99;3;10;8;-99;-99;-99;440;96;13;-99;28;-99;2;0;2;0;-99;-99;-99;-99
Tøtta;6;6;2 012;4;-99;-99;3;10;10;-99;-99;-99;440;96;7;-99;14;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;6;6;2 012;5;-99;-99;3;10;8;-99;-99;-99;440;96;12;-99;25;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;6;6;2 012;6;-99;-99;3;10;8;-99;-99;-99;440;96;11;-99;24;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;6;6;2 012;7;-99;-99;3;10;8;-99;-99;-99;440;96;5;-99;12;-99;4;0;0;0;-99;-99;-99;-99
Tøtta;6;6;2 012;8;-99;-99;3;10;8;-99;-99;-99;440;96;7;-99;15;-99;4;0;0;0;-99;-99;-99;-99
Tøtta;7;6;2 012;9;-99;-99;3;10;8;-99;-99;-99;440;96;9;-99;20;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;7;6;2 012;10;-99;-99;3;10;8;-99;-99;-99;440;96;13;-99;24;-99;1;0;1;0;-99;-99;-99;-99
Tøtta;7;6;2 012;11;-99;-99;3;10;8;-99;-99;-99;440;96;8;-99;14;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;7;6;2 012;12;-99;-99;3;10;7;-99;-99;-99;440;96;7;-99;16;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;7;6;2 012;2;-99;-99;3;10;7;-99;-99;-99;440;96;3;-99;9;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;9;6;2 012;3;-99;-99;3;10;8;-99;-99;-99;440;72;10;-99;20;-99;1;0;1;0;-99;-99;-99;-99
Tøtta;9;6;2 012;5;-99;-99;3;10;8;-99;-99;-99;440;72;10;-99;22;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;9;6;2 012;6;-99;-99;3;10;8;-99;-99;-99;440;72;14;-99;29;-99;4;0;0;0;-99;-99;-99;-99
Tøtta;9;6;2 012;7;-99;-99;3;10;8;-99;-99;-99;440;72;4;-99;8;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;9;6;2 012;8;-99;-99;3;10;8;-99;-99;-99;440;72;11;-99;21;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;9;6;2 012;9;-99;-99;3;10;8;-99;-99;-99;440;72;7;-99;14;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;9;6;2 012;10;-99;-99;3;10;7;-99;-99;-99;440;72;9;-99;19;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;9;6;2 012;11;-99;-99;3;10;7;-99;-99;-99;440;72;5;-99;9;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;10;6;2 012;13;-99;-99;4;26;7;-99;-99;-99;440;72;12;-99;21;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;10;6;2 012;14;-99;-99;4;26;7;-99;-99;-99;440;72;10;-99;20;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;10;6;2 012;15;-99;-99;4;26;7;-99;-99;-99;440;72;15;-99;26;-99;2;1;0;0;-99;-99;-99;-99
Tøtta;10;6;2 012;16;-99;-99;4;26;10;-99;-99;-99;440;72;18;-99;29;-99;5;0;1;0;-99;-99;-99;-99
Tøtta;11;6;2 012;12;-99;-99;3;10;10;-99;-99;-99;440;72;8;-99;16;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;11;6;2 012;1;-99;-99;3;10;7;-99;-99;-99;440;72;10;-99;18;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;11;6;2 012;2;-99;-99;3;10;10;-99;-99;-99;440;72;3;-99;6;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;11;6;2 012;4;-99;-99;3;10;7;-99;-99;-99;440;72;8;-99;15;-99;1;1;0;0;-99;-99;-99;-99
Tøtta;12;6;2 012;3;-99;-99;3;10;8;-99;-99;-99;440;72;14;-99;24;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;12;6;2 012;5;-99;-99;3;10;8;-99;-99;-99;440;72;12;-99;26;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;12;6;2 012;6;-99;-99;3;10;8;-99;-99;-99;440;72;10;-99;19;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;12;6;2 012;7;-99;-99;3;10;8;-99;-99;-99;440;72;13;-99;25;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;12;6;2 012;8;-99;-99;3;10;8;-99;-99;-99;440;72;18;-99;33;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;12;6;2 012;9;-99;-99;3;10;8;-99;-99;-99;440;72;10;-99;21;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;12;6;2 012;10;-99;-99;3;10;8;-99;-99;-99;440;72;12;-99;23;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;12;6;2 012;11;-99;-99;3;10;7;-99;-99;-99;440;72;9;-99;18;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;13;6;2 012;13;-99;-99;4;26;8;-99;-99;-99;440;72;12;-99;21;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;13;6;2 012;14;-99;-99;4;26;8;-99;-99;-99;440;72;14;-99;24;-99;2;0;1;0;-99;-99;-99;-99
Tøtta;13;6;2 012;15;-99;-99;4;26;8;-99;-99;-99;440;72;17;-99;32;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;13;6;2 012;16;-99;-99;4;26;8;-99;-99;-99;440;72;16;-99;29;-99;1;0;1;0;-99;-99;-99;-99
Tøtta;13;6;2 012;1;-99;-99;3;10;8;-99;-99;-99;440;72;0;-99;0;-99;3;0;0;0;-99;-99;-99;-99
Tøtta;13;6;2 012;4;-99;-99;3;10;8;-99;-99;-99;440;72;8;-99;13;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;13;6;2 012;12;-99;-99;3;10;8;-99;-99;-99;440;72;15;-99;27;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;14;6;2 012;1;-99;-99;3;10;8;-99;-99;-99;440;24;7;-99;12;-99;1;0;0;0;-99;-99;-99;-99
Tøtta;14;6;2 012;4;-99;-99;3;10;8;-99;-99;-99;440;24;6;-99;11;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;14;6;2 012;12;-99;-99;3;10;8;-99;-99;-99;440;24;11;-99;19;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;15;6;2 012;3;-99;-99;3;10;8;-99;-99;-99;440;72;14;-99;24;-99;1;0;1;0;-99;-99;-99;-99
Tøtta;15;6;2 012;7;-99;-99;3;10;8;-99;-99;-99;440;72;10;-99;21;-99;2;0;0;0;-99;-99;-99;-99
Tøtta;15;6;2 012;8;-99;-99;3;10;8;-99;-99;-99;440;72;6;-99;12;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;15;6;2 012;9;-99;-99;3;10;8;-99;-99;-99;440;72;9;-99;19;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;15;6;2 012;10;-99;-99;3;10;8;-99;-99;-99;440;72;5;-99;11;-99;0;0;0;0;-99;-99;-99;-99
Tøtta;15;6;2 012;5;-99;-99;3;10;8;-99;-99;-99;440;72;4;-99;7;-99;1;0;0;0;-99;-99;-99;-99
Mortsundværing;16;5;2 012;1;7059,92;2607,53;3;24;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;16;5;2 012;2;7100,31;2607,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;16;5;2 012;3;7100,31;2608,70;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;16;5;2 012;4;7100,40;2609,50;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Mortsundværing;16;5;2 012;5;7100,50;2611,26;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;16;5;2 012;6;7100,71;2610,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Mortsundværing;16;5;2 012;7;7100,90;2611,39;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;18;5;2 012;1;7059,92;2607,53;3;24;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;18;5;2 012;2;710031;2607,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Mortsundværing;18;5;2 012;3;7100,31;2608,70;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;1;1;0;-99;-99;-99;-99
Mortsundværing;18;5;2 012;4;7100,40;2609,50;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;18;5;2 012;5;7100,50;2611,26;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Mortsundværing;18;5;2 012;6;7100,71;2610,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;18;5;2 012;7;7100,90;2611,39;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;22;5;2 012;1;7059.92;2607,55;3;24;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;22;5;2 012;2;7100,31;2607,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Mortsundværing;22;5;2 012;3;7100,31;2608,70;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;22;5;2 012;4;7100,40;2609,50;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;22;5;2 012;5;7100,50;2611,26;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Mortsundværing;22;5;2 012;6;7100,71;2610,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;22;5;2 012;7;7100,90;2611,39;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;24;5;2 012;1;7059,92;2607,55;3;24;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;24;5;2 012;2;7100,31;2607,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;24;5;2 012;3;7100,31;2603,70;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;24;5;2 012;4;7100,40;2609,50;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;24;5;2 012;5;7100,50;2611,26;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;24;5;2 012;6;7100,71;2610,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;24;5;2 012;7;7100,90;2611,39;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;26;5;2 012;1;7059,92;2607.55;3;24;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Mortsundværing;26;5;2 012;2;7100,31;2607,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;26;5;2 012;3;7100,31;2608,70;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;26;5;2 012;4;7100,40;2609,50;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;26;5;2 012;5;7100,50;2611,26;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;26;5;2 012;6;7100,71;2610,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;1;0;0;-99;-99;-99;-99
Mortsundværing;26;5;2 012;7;7100,90;2611,39;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;29;5;2 012;1;7059,92;2607.55;3;24;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;1;0;-99;-99;-99;-99
Mortsundværing;29;5;2 012;2;7100,31;2607,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;29;5;2 012;3;7100,31;2608,70;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;29;5;2 012;4;7100,40;2609,50;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;1;0;0;-99;-99;-99;-99
Mortsundværing;29;5;2 012;5;7100,50;2611,26;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;29;5;2 012;6;7100,71;2610,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;29;5;2 012;7;7100,90;2611,39;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;31;5;2 012;1;7059,92;2607.55;3;24;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;31;5;2 012;2;7100,31;2607,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;31;5;2 012;3;7100,31;2608,70;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;31;5;2 012;4;7100,40;2609,50;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;31;5;2 012;5;7100,50;2611,26;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;31;5;2 012;6;7100,71;2610,85;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Mortsundværing;31;5;2 012;7;7100,90;2611,39;3;10;10;-99;-99;-99;350;48;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99
Arnt Egil;11;5;2 012;4;7100,44;2610,08;3;10;6;-99;-99;-99;510;48;25;-99;30;-99;4;0;0;0;-99;-99;-99;-99
Arnt Egil;11;5;2 012;5;7100,33;2609,16;3;10;6;-99;-99;-99;764;48;20;-99;25;-99;9;0;0;0;-99;-99;-99;-99
